321.01, 198.08, 296.25, 260.19, 189.95, 294.37, 287.23, 329.09, 221.52, 284.07, 267.52, 194.5, 235.14, 247.55, 237.86, 345.14, 237.96, 232.65, 286.55, 293.41, 176.45, 287.14, 275.66, 122.18, 286.42, 286.77, 111.29, 289.84, 296.95, 97.28, 294.51, 305.55, 79.18, 291.31, 316.53, 57.73, 308.96, 159.49, 217.44, 284.37, 159.6, 217.57, 108.22, 272.36, 36.68, 120.23, 288.87, 65.95, 259.04, 230.7, 51.51, 140.35, 303.43, 27.75, 197.03, 353.51, 37.15, 464.45, 282.6, 76.54, 393.37, 346.15, 42.85, 486.31, 272.85, 46.98, 448.96, 289.27, 39.86, 325.06, 228.32, 52.32
319.63, 197.4, 298.35, 259.19, 190.73, 301.03, 289.04, 332.14, 230.1, 284.39, 272.31, 199.29, 237.06, 244.8, 221.64, 338.18, 246.12, 221.28, 288.83, 296.2, 175.52, 287.03, 273.14, 128.84, 288.91, 282.89, 114.23, 289.97, 288.84, 97.92, 291.7, 291.86, 81.19, 290.19, 300.16, 59.91, 304.16, 175.58, 218, 279.35, 174.83, 215.21, 107.84, 267.16, 41.29, 122.4, 277.75, 65.81, 258.13, 243.82, 45.87, 134.55, 291.83, 30.18, 191.57, 348.72, 44.67, 464.55, 297.69, 65.54, 390.76, 351.79, 40.52, 478.17, 281.86, 26.16, 442.27, 296.18, 27.96, 317.32, 247.04, 43.59
319.16, 193.96, 300.34, 261.48, 189.37, 298.86, 290.22, 334.71, 230.12, 283.76, 267.59, 196.22, 236.93, 244.06, 228.19, 342.12, 242.07, 227.56, 285.68, 293.82, 174.93, 286.91, 276.16, 124.76, 287.34, 286.83, 111.07, 290.06, 292.59, 94.91, 294.09, 300.66, 75.51, 291.74, 313.37, 53.54, 305.33, 164.79, 211.74, 280.37, 165.81, 210.71, 104.44, 270.72, 32.47, 114.31, 289.59, 63.49, 256.57, 235.78, 44.12, 133.99, 298.99, 19.75, 198.86, 351.66, 36.37, 456.83, 291.14, 85.74, 389.13, 354.45, 38.92, 483.37, 276.64, 57.9, 447.15, 292.27, 43.57, 321.31, 232.62, 43.34
318.67, 195.65, 300.34, 261.2, 189.17, 299.94, 287.47, 334.08, 235.27, 284.24, 270.38, 199.82, 234.97, 248.38, 227.03, 341.37, 245.51, 223.45, 288.55, 297.02, 176.87, 287.09, 272.91, 124.18, 288.66, 283.04, 110.32, 290.3, 287.91, 93.01, 293.46, 292.52, 73.97, 291.74, 300.53, 52.38, 305.82, 170.66, 215.33, 279.8, 170.46, 213.67, 105.42, 269.52, 37.43, 119.12, 282.23, 65.12, 258.44, 237.1, 44.16, 134.18, 295.81, 25.21, 201.24, 351.05, 40.96, 466.7, 295.65, 68.83, 391.94, 349.54, 37.81, 483.97, 277.04, 32.57, 450.63, 292.31, 29.02, 319.23, 236.43, 39.51
318.58, 193.34, 301.39, 261.81, 189.41, 300.37, 290.55, 335.85, 232.95, 283.8, 268.25, 197.2, 237.22, 244.16, 224.42, 340.9, 244.25, 224.62, 285.86, 294.23, 174.4, 286.81, 275.81, 126.39, 287.94, 285.83, 111.51, 290.19, 290.13, 94.75, 293.87, 297.54, 75.13, 292.06, 310.04, 53.33, 304.44, 168.04, 210.35, 279.26, 169.05, 208.79, 103.6, 268.76, 33.49, 113.8, 287.51, 64.66, 256.25, 237.49, 42.85, 132.28, 295.92, 20.14, 198.78, 349.75, 38.64, 456.49, 294.43, 86.38, 389.64, 356.36, 38.27, 482.41, 278.24, 57.97, 446.63, 293.37, 43.14, 320.24, 235.14, 40.83
319.73, 195.15, 299.03, 260.67, 189.48, 298.08, 289.12, 334.4, 230.51, 283.83, 267.88, 197.06, 236.19, 243.64, 231.66, 342.19, 240.76, 229.6, 286.88, 294.82, 176.72, 287.37, 275.31, 121.94, 287.46, 287.2, 109.47, 289.92, 293.97, 93.3, 293.33, 300.8, 74.8, 290.62, 310.97, 52.63, 304.7, 164.67, 215.11, 279.77, 165.21, 214.54, 107.48, 270.67, 37.13, 118.75, 286.92, 64.53, 257.11, 236.16, 45.01, 137.97, 301.22, 25.43, 202.3, 354.6, 36.62, 460.34, 286.68, 77.04, 385.36, 349.22, 39.94, 481.33, 273.81, 44.44, 447.28, 290.37, 37.27, 319.93, 233.52, 43.99
318.79, 194.74, 300.52, 261.75, 190.19, 300.11, 288.74, 336.48, 235.97, 283.94, 268.4, 198.6, 236.37, 245.05, 225.96, 340.12, 244.71, 223.9, 287.03, 294.78, 175.35, 287.36, 275.05, 125.12, 288.97, 285.16, 109.89, 290.31, 289.14, 93.29, 293.07, 295.67, 74.45, 291.77, 304.53, 53.36, 302.66, 171, 210.89, 277.34, 171.5, 210.04, 107.84, 261.11, 48.08, 120.93, 278.96, 75.5, 256.57, 236.93, 46.13, 138.81, 293.64, 37.06, 205.46, 348.69, 47.02, 461.24, 286.54, 81.7, 387.27, 350.37, 41.92, 478, 273.75, 49, 445.98, 289.76, 40.44, 319.19, 236.82, 41.64
320.79, 197.45, 296.71, 257.94, 191.46, 300.15, 291.4, 331.39, 223.54, 284.11, 271.2, 196.64, 239.1, 239.44, 222.44, 337.6, 242.68, 225.19, 287.41, 294.05, 174.6, 287.09, 275.24, 129.46, 287.87, 286.13, 115.66, 289.51, 294.08, 100.61, 291.03, 298.3, 85.09, 288.74, 309.23, 63.34, 303.01, 172.46, 218.85, 279.59, 172.15, 216.23, 109.44, 268.84, 39.24, 121.83, 281.41, 63.06, 256.92, 246.15, 46.47, 136.01, 294.76, 28.44, 186.59, 350.67, 40.97, 457.67, 293.65, 71.45, 385.82, 353.95, 42.44, 474.7, 282.58, 34.52, 436.27, 297.26, 34.39, 317.26, 249.03, 48.55
320.16, 195.46, 298.36, 259.58, 190.39, 299.22, 291.34, 333.08, 225.67, 283.84, 268.94, 195.8, 238.35, 240.66, 225.98, 340.04, 241.43, 227.62, 286.14, 293.5, 174.67, 287.01, 276.21, 126.78, 287.28, 287.35, 113.35, 289.69, 294.6, 97.93, 292.57, 301.19, 80.52, 290.01, 313.75, 58.45, 304.07, 167.27, 215.28, 280.11, 167.8, 213.58, 106.95, 270.82, 34.32, 117.33, 287.21, 61.96, 256.44, 240.99, 45.04, 135.07, 298.16, 22.4, 192.26, 352.04, 36.93, 455.54, 291.53, 80.4, 386.27, 354.73, 40.68, 478.86, 279.48, 48.99, 441.06, 294.8, 40.62, 319.41, 240.27, 46.64
319.4, 191.03, 300.99, 260.05, 189.02, 301.03, 295.15, 337.76, 228.93, 283.21, 267.03, 195.24, 240.16, 234.11, 224.35, 339.63, 239.85, 230.76, 284.43, 293.23, 174.69, 286.99, 277.93, 124.4, 286.37, 291.23, 111.35, 289.45, 297.03, 94.35, 292.51, 304.48, 75.78, 289.08, 320.6, 51.87, 301.64, 163.66, 212.73, 277.93, 165.56, 210.83, 103.59, 278.29, 20.25, 109.01, 297.51, 49.67, 253.79, 244.04, 36.42, 129.9, 303.63, 3.89, 194.4, 357.75, 24.41, 444.59, 295.4, 89.43, 376.65, 361.19, 35.43, 478.16, 280.66, 61.56, 440.32, 296.56, 45.02, 316.55, 238.69, 40.54
319.85, 195.26, 298.9, 260.2, 189.94, 298.84, 290.68, 332.8, 226.26, 283.88, 268.74, 195.83, 237.63, 242.81, 226.97, 341.16, 241.75, 227.44, 286.07, 293.71, 174.73, 286.86, 275.98, 126.39, 287.18, 286.7, 113.03, 289.83, 293.74, 97.45, 293.34, 300.83, 79.28, 290.81, 313.63, 57.29, 305.43, 166.06, 214.54, 281.05, 166.65, 212.94, 105.47, 272.01, 31.79, 115.75, 288.78, 61.19, 256.9, 238.7, 45.01, 133.8, 298.53, 19.6, 192.99, 351.67, 36.12, 456.89, 292.92, 81.2, 389.26, 354.8, 39.68, 481.95, 279.26, 51.26, 443.96, 294.43, 40.86, 320.71, 237.11, 45.9
320.18, 196.76, 297.76, 259.02, 190.07, 299.22, 289.25, 332.82, 229, 284.1, 270.39, 198.26, 236.71, 242.6, 228.28, 340.07, 242.09, 227.4, 288.37, 295.99, 177.12, 287.4, 273.94, 123.9, 287.9, 285.86, 111.45, 289.72, 293.29, 95.21, 291.91, 297.34, 78.33, 289.28, 305.98, 56.12, 304.13, 169.36, 219.41, 279.52, 169.04, 217.72, 108.91, 271.68, 37.73, 121.78, 283.14, 61.61, 257.74, 241.59, 44.77, 137.13, 299.07, 26.27, 196.34, 354.6, 37.62, 462.71, 291.54, 65.81, 384.86, 348.88, 39.9, 478.69, 277.69, 27.13, 443.88, 293.53, 28.48, 317.39, 241.77, 44.31
319.61, 198.19, 298.24, 261.23, 190.52, 297.51, 286.31, 329.96, 227.64, 284.45, 269.95, 197.18, 234.95, 251.61, 228.57, 342.53, 244.68, 223.15, 287.54, 294.48, 174.77, 286.77, 274.05, 127.8, 288.36, 282.14, 113.44, 290.38, 288.89, 98.54, 294.37, 295.82, 79.97, 293.04, 305.11, 59.87, 308.29, 169.19, 214.05, 282.84, 168.78, 212.88, 106.57, 264.11, 44.29, 121.43, 279.68, 74.35, 259.44, 232.84, 51.98, 137.24, 292.66, 35.49, 195.71, 345.27, 48.55, 468.39, 290.46, 76.04, 400.66, 349.06, 43.07, 485.47, 276.77, 44.73, 448.93, 291.41, 38.04, 324.26, 234.28, 48.17
319.04, 196.23, 299.66, 260.12, 189.67, 300.74, 289.08, 331.9, 230.12, 284.34, 271.85, 198.8, 236.49, 246.99, 222.38, 340.04, 246.27, 221.59, 288.18, 296.31, 175.31, 286.61, 273.2, 128.49, 288.3, 282.52, 114.17, 290.1, 288.19, 97.44, 293.07, 292.27, 79.23, 291.34, 302.51, 57.64, 306.57, 172.46, 216.63, 281.21, 172.08, 213.71, 103.9, 272.41, 31.02, 116.86, 284.03, 59.54, 258.47, 241.05, 43.85, 129.89, 293.74, 18.28, 190.34, 349.17, 39.27, 463.89, 302.95, 68.89, 395.03, 354.58, 37.26, 484.15, 283.31, 33.36, 446.62, 297.15, 29.43, 319.26, 241.82, 41.67
318.39, 195.02, 301.02, 261.99, 189.79, 300.41, 288.12, 335.09, 235.72, 284.14, 269.53, 199.04, 235.77, 248.05, 224.4, 340.64, 246.42, 221.65, 287.41, 295.49, 175.09, 286.97, 274.14, 126.64, 289, 283.17, 111.16, 290.46, 286.92, 94.3, 293.7, 293, 74.93, 292.62, 302.19, 54, 304.77, 171.88, 211.24, 278.97, 172.11, 209.74, 105.32, 263.72, 42.73, 118.76, 280.14, 72.08, 257.53, 236.38, 45.72, 134.95, 292.24, 31.11, 201.72, 347.12, 46.19, 463.71, 293.2, 79.01, 393.11, 352.01, 39.98, 482.1, 276.72, 46.6, 448.52, 291.75, 37.58, 320.25, 236.42, 40.54
318.84, 194.01, 300.75, 261.74, 189.13, 299.16, 289.39, 335.1, 232.59, 283.85, 268.01, 197.3, 236.21, 245.48, 228.27, 342.19, 243.03, 226.59, 286.35, 294.74, 175.55, 286.98, 275.34, 124.07, 287.72, 285.9, 110.29, 290.18, 291.08, 93.63, 294.12, 298.47, 73.98, 291.96, 309.92, 52.08, 305.42, 165.94, 212, 280.02, 166.75, 210.95, 104.39, 270.26, 33.72, 115.12, 288.01, 64.27, 256.97, 235.38, 43.75, 134.03, 298.43, 20.93, 201.15, 351.66, 37.4, 459.39, 291.93, 82.34, 389.68, 353.05, 38.31, 483.94, 276.03, 52.78, 449, 291.71, 40.29, 320.86, 232.38, 41.52
319.86, 196.97, 298.33, 260.61, 189.83, 297.45, 288.39, 329.78, 224.31, 284.21, 269.52, 195.81, 236.01, 248.45, 228.94, 343.02, 242.63, 226.14, 286.65, 294.08, 174.74, 286.55, 274.92, 127.17, 287.18, 284.16, 114.01, 290.06, 291.96, 98.99, 294.47, 299.3, 80.33, 292.2, 311.46, 59.11, 308.89, 165.43, 215.31, 283.91, 165.48, 213.75, 104.34, 272.38, 31.37, 116.24, 288.02, 62.79, 258.81, 234.63, 48.35, 133.13, 297.3, 20.45, 190.86, 349.12, 38.6, 463.07, 294.87, 77.73, 398.15, 352.91, 39.97, 487.36, 279.61, 48.49, 448.15, 294.12, 38.74, 323.9, 233.67, 47.89
318.92, 195.38, 300.09, 260.98, 189.65, 300.11, 288.52, 334.59, 234.08, 284.11, 269.86, 199.03, 235.96, 246.08, 226.01, 340.56, 244.89, 223.9, 287.88, 296.01, 176.13, 287.14, 273.88, 125.06, 288.58, 284.17, 110.84, 290.19, 289.1, 93.92, 293.08, 294.26, 75.3, 291.36, 303.13, 53.73, 304.56, 170.76, 214.39, 279.06, 170.82, 212.8, 106.28, 267.64, 39.54, 119.36, 281.91, 66.9, 257.61, 238.31, 44.52, 135.23, 295.34, 27.57, 200.47, 350.58, 41.88, 463.48, 293.35, 73.26, 389.62, 350.8, 39.17, 481.31, 277.02, 38.2, 447.58, 292.41, 33.12, 318.9, 237.98, 40.91
318.32, 194.69, 301.27, 260.87, 189.61, 302.26, 290.22, 333.75, 232.66, 284.22, 271.62, 198.96, 237.27, 246.21, 218.36, 339.06, 247.97, 219.24, 287.44, 295.9, 174.1, 286.42, 273.76, 130.37, 288.63, 282.4, 114.62, 290.24, 286.33, 97.38, 293.21, 290.86, 78.5, 291.96, 302.36, 56.98, 305.51, 174.28, 213.34, 280.06, 174.34, 210.04, 102.13, 270.58, 30.11, 114.17, 284.25, 60.34, 257.5, 242.09, 41.99, 127.41, 291.14, 16.25, 190.33, 347.05, 40.3, 460.51, 305.78, 75.59, 395.12, 358.52, 36.41, 483.47, 284.86, 42.44, 445.79, 298.22, 33.7, 318.8, 242.7, 39.19
319.3, 196.04, 299.3, 259.66, 189.29, 300.36, 289.08, 332.62, 230.93, 284.24, 271.51, 199.19, 236.23, 245.33, 225.25, 340.35, 244.63, 224.33, 288.64, 297.04, 176.79, 286.94, 272.96, 125.43, 288.05, 283.8, 112.36, 289.93, 290.06, 95.24, 292.64, 293.53, 77.32, 290.32, 302.84, 55.05, 305.88, 170.78, 218.72, 280.55, 170.39, 216.15, 105.12, 275.11, 29.88, 117.76, 285.4, 56.39, 258.34, 241.6, 42.33, 131.39, 297.42, 16.74, 193.42, 353.19, 35.48, 464.04, 300.7, 64.33, 390.15, 352.1, 36.43, 483.21, 281.38, 26.33, 447.15, 296.09, 25.56, 317.79, 241.28, 40.72
320.79, 197.55, 296.87, 259.76, 190.78, 296.7, 290.02, 328.26, 217.91, 284.1, 268.94, 193.38, 237.7, 245.47, 228.29, 342.45, 240.71, 227.71, 285.35, 291.88, 173.15, 286.43, 276.67, 129.57, 286.5, 285.85, 116.41, 289.78, 295.19, 102.84, 294.16, 303.82, 85.15, 291.62, 318.4, 64.06, 308.58, 163.96, 215.16, 284.73, 164.26, 213.57, 105.33, 271.73, 31.46, 116.02, 289.5, 63.25, 258.12, 235.96, 50.52, 134.03, 297.32, 21.45, 184.71, 348.06, 38.63, 458.21, 292.32, 84.36, 397.6, 355.48, 42.53, 485.09, 281.16, 58.26, 442.9, 295.44, 45.9, 324.98, 235.7, 53.25
320.24, 196.5, 297.81, 257.86, 189.89, 300.71, 291.5, 330.97, 224.55, 284.16, 272.3, 197.63, 238.32, 240.75, 222.65, 338.81, 243.18, 225.52, 288.13, 296.05, 175.91, 286.77, 273.84, 127.85, 287.28, 285.31, 115.3, 289.47, 293.31, 98.94, 291.6, 296.22, 82.53, 288.68, 307.79, 59.7, 305.34, 170.79, 221.5, 281.21, 170.37, 218.04, 105.4, 279.37, 23.64, 116.51, 288.48, 49.01, 257.74, 246.87, 41.37, 129.26, 298.47, 9.97, 183.68, 354.52, 30.88, 458.92, 304.2, 63.61, 387.61, 355.91, 36.39, 480.77, 286.16, 25.26, 441.06, 300.25, 25.83, 316.58, 247.36, 43.9
319.28, 195.95, 299.4, 260.33, 188.96, 299.11, 288.32, 332.28, 230.49, 284.19, 270.48, 198.51, 235.46, 247.11, 228.41, 342.07, 243.63, 225.89, 288.2, 296.65, 176.93, 286.91, 273.29, 124.08, 287.7, 284.04, 111.47, 290.03, 290.63, 94.62, 293.55, 295.41, 75.96, 291.08, 305.13, 53.81, 307.2, 167.69, 217.69, 281.62, 167.51, 215.76, 104.53, 275.57, 29.12, 116.83, 287.42, 57.41, 258.66, 237.86, 43.45, 132.11, 299.13, 16.32, 195.74, 353.41, 34.76, 464.85, 298.2, 67.4, 392.13, 351, 36.56, 485.94, 279.25, 31.98, 449.94, 294.3, 28.29, 319.81, 236.22, 41.58
319.33, 191.36, 300.91, 260.45, 189.73, 301.23, 294.12, 339.78, 233.23, 283.21, 266.46, 196.39, 239.78, 233.86, 224.96, 338.6, 240.36, 230.02, 284.94, 293.29, 175.15, 287.53, 277.85, 123.24, 287.4, 291.29, 109.35, 289.6, 296.01, 92.31, 291.81, 303.25, 74.12, 288.98, 316.57, 50.83, 298.99, 166.35, 211.25, 275.19, 168.16, 210.17, 107.28, 269.68, 34.7, 114.7, 289.86, 61.21, 253.32, 243.49, 38.68, 136.06, 301.17, 20.11, 202.54, 356.44, 32.58, 446.61, 286.89, 89.84, 372.76, 356.84, 38.91, 472.97, 275.81, 59.56, 439.15, 292.72, 45.97, 315.31, 239.71, 40.34
320.19, 195.92, 298.07, 259.89, 190.28, 298.39, 289.51, 334.28, 229.49, 283.86, 268.3, 197.08, 236.93, 241.69, 230.38, 340.73, 240.66, 229.25, 287.12, 294.49, 176.52, 287.57, 275.46, 122.91, 287.76, 287.54, 110.16, 289.79, 294.65, 94.4, 292.36, 300.83, 77, 289.78, 310.28, 55.02, 303.14, 166.83, 216.04, 278.74, 167.14, 215.38, 109.81, 267.68, 42.7, 121.84, 283.35, 67.7, 256.78, 238.66, 46.24, 140.34, 299.73, 31.95, 201.26, 354.03, 39.72, 459.81, 284.2, 75.62, 382.8, 348.46, 42.05, 477.29, 273.87, 40.94, 443.52, 290.54, 37.02, 318.68, 237.78, 45.73
317.19, 191.59, 303.78, 261.46, 188.62, 304.88, 290.97, 340.61, 244.78, 283.86, 270.84, 202.36, 237.11, 241.79, 217.96, 337.26, 248.65, 219.95, 288.47, 298.29, 176.67, 287.25, 273.01, 124.82, 289.64, 284.26, 109, 290.27, 285.12, 89.09, 291.83, 287.66, 69.73, 290.54, 296.02, 46.98, 300.32, 176.78, 212.47, 274.23, 177.28, 209.6, 103.8, 269.28, 34.27, 115.52, 282, 60.09, 255.58, 245.5, 35, 129.56, 293.49, 17.95, 204.63, 352.78, 37.92, 458.72, 302.72, 71.42, 381.16, 355.79, 33.59, 477.43, 280.12, 32.37, 446.78, 295.29, 27.28, 312.54, 244.26, 29.51
319.32, 196.12, 299.33, 259.52, 190.24, 301.43, 290.62, 331.79, 227.81, 284.27, 272.06, 197.99, 237.92, 244.35, 219.41, 338.65, 246.24, 221.04, 287.59, 295.38, 174.19, 286.51, 274.01, 130.78, 288.2, 283.22, 115.93, 289.94, 289.06, 99.6, 292.5, 293.18, 82.06, 290.79, 304.8, 60.43, 305.53, 173.68, 216.37, 280.82, 173.43, 212.97, 104.09, 271.87, 30.51, 116.29, 284.14, 58.78, 257.72, 243.99, 43.63, 129.05, 292.42, 17.62, 185.92, 348.2, 39.4, 460.13, 304.1, 72.06, 393.71, 357.55, 37.99, 481.63, 285.74, 37.32, 442.48, 299.15, 32.37, 318.59, 245.64, 43.09
318.51, 194.43, 301.02, 261.34, 189.76, 301.22, 289.41, 335.99, 235.8, 284.02, 269.73, 199.18, 236.65, 245, 223.12, 339.58, 245.96, 222.35, 287.43, 295.68, 175.33, 287.08, 274.32, 126.36, 288.87, 284.27, 111.13, 290.26, 288.05, 93.92, 292.94, 293.37, 75.06, 291.56, 302.9, 53.54, 303.39, 172.39, 212.32, 277.94, 172.72, 210.48, 105.65, 265.72, 40.26, 118.24, 281.32, 68.16, 256.83, 239.56, 43.4, 134.2, 293.4, 27.68, 200.65, 349.2, 43.16, 460.97, 294.48, 77.56, 388.74, 353.21, 39.03, 479.83, 277.89, 43.61, 446.22, 293.04, 35.97, 318.21, 239.41, 39.45
320.33, 197.54, 297.25, 260.26, 189.98, 296.52, 286.42, 333.01, 230.86, 284.09, 268.29, 198.07, 234.56, 246.21, 236.2, 342.82, 240.13, 230.48, 288.43, 295.72, 178.38, 287.85, 274.05, 119.62, 287.99, 286.21, 107.99, 289.97, 294.06, 92.31, 292.95, 299.95, 74.66, 290.32, 306.38, 53.08, 304.95, 165.31, 217.97, 279.79, 165.05, 218.21, 111.43, 266.73, 47.95, 125.78, 280.56, 71.92, 258.46, 233.97, 49.2, 144.18, 301.31, 38.9, 207.12, 354.96, 42.23, 467.7, 279.54, 67.91, 385.48, 341.58, 43.01, 480.05, 269.4, 30.59, 448.72, 286.84, 31.49, 320.15, 233.05, 46.39
319.59, 197.16, 298.4, 258.71, 190.61, 301.83, 289.17, 333.54, 232.85, 284.36, 272.73, 200.59, 237.07, 242.98, 221.52, 337.19, 246.17, 221.62, 289.68, 297.3, 176.71, 287.36, 272.49, 127.15, 289.24, 283.32, 112.87, 289.87, 288.91, 95.83, 290.8, 290.47, 79.58, 289.15, 297.15, 57.85, 302.47, 177.14, 219.66, 277.61, 176.22, 216.8, 109.26, 267.48, 42.95, 124.25, 276.09, 64.64, 257.83, 246.3, 43.93, 135.65, 292.74, 31.36, 194.46, 351.18, 43.75, 465.04, 297.17, 59.87, 385.75, 350.01, 39.85, 475.43, 281.03, 16.46, 441.59, 295.88, 22.78, 314.65, 249.7, 41.25
319.01, 196.78, 299.58, 260.47, 190.18, 300.61, 288.8, 330.87, 228.66, 284.44, 271.97, 198.2, 236.61, 248.66, 220.77, 339.97, 247.27, 219.66, 287.75, 295.44, 174.01, 286.38, 273.52, 131.03, 288.49, 281.49, 115.75, 290.24, 287, 99.66, 293.48, 291.85, 81.33, 292.24, 302.74, 60.46, 307.29, 173.5, 214.92, 281.98, 173.09, 211.9, 103.47, 269.26, 33.69, 116.94, 282.27, 63.78, 258.7, 239.92, 46.24, 129.71, 290.63, 21.87, 187.92, 345.48, 43.49, 464.24, 303.16, 73.08, 399.51, 355.89, 38.82, 484.77, 284.26, 39.86, 446.01, 297.47, 33.47, 320.99, 241.83, 43.64
320.68, 195.75, 297.46, 258.71, 190.34, 298.85, 291.62, 333.04, 224.71, 283.78, 268.95, 195.84, 238.5, 238.52, 228.01, 339.92, 239.76, 230.07, 286.56, 293.91, 175.77, 287.28, 276.09, 124.82, 286.97, 288.58, 112.56, 289.45, 296.84, 97.1, 291.91, 302.69, 80.42, 288.76, 314.63, 57.79, 303.4, 166.15, 217.95, 279.75, 166.56, 216.38, 108.48, 273.36, 33.38, 118.65, 288.13, 58.72, 256.36, 242.54, 44.19, 136.49, 301.16, 21.37, 192.7, 355.43, 33.69, 455.27, 289.79, 75.58, 381.91, 352.85, 40.48, 477.27, 278.69, 41.57, 440.01, 294.62, 37.02, 317.99, 241.46, 47.05
319.05, 193.38, 300.61, 261.67, 188.61, 298.37, 289.29, 336.62, 234.29, 283.64, 266.8, 197.49, 235.76, 243.64, 232.77, 343.04, 240.66, 230.5, 286.51, 295.22, 177.24, 287.42, 275.48, 119.73, 287.38, 287.9, 107.35, 290.04, 293.53, 90.28, 293.9, 300.99, 70.6, 291.08, 311.5, 47.98, 304.42, 162.83, 213.14, 279, 163.86, 212.94, 105.93, 272.2, 33.9, 116.02, 289.89, 62.68, 256.55, 234.47, 42.32, 136.86, 303.22, 20.78, 207.37, 356.36, 33.49, 458.98, 286.71, 80.28, 383.44, 349.7, 37.82, 482.87, 272.05, 49.26, 450.3, 289.1, 38.44, 319.69, 229.56, 40.43
318.57, 194.49, 300.97, 261.83, 189.2, 299.74, 288.68, 334.76, 233.95, 284.02, 268.98, 198.25, 235.8, 247.23, 226.58, 341.76, 244.75, 224.24, 287, 295.42, 175.53, 286.9, 274.48, 125.12, 288.22, 284.33, 110.77, 290.31, 288.93, 93.86, 294.07, 295.49, 74.21, 292.33, 305.96, 52.65, 305.73, 168.44, 212.19, 280, 168.91, 210.78, 104.13, 268.94, 35.39, 116.04, 285.39, 65.72, 257.5, 235.77, 44.11, 133.33, 296.03, 22.79, 200.62, 349.97, 40.06, 462, 294.39, 79.2, 392.18, 352.77, 38.17, 484.37, 277.04, 48.08, 449.71, 292.25, 37.47, 320.67, 233.9, 40.55
319.05, 193.69, 300.47, 260.64, 189.62, 300.8, 290.87, 336.86, 234.15, 283.75, 268.69, 198.23, 237.53, 240.84, 225.31, 339.56, 243.18, 226.29, 286.87, 295.18, 175.94, 287.32, 275.3, 124.16, 288.15, 287.03, 110.14, 289.93, 291.81, 92.99, 292.41, 297.45, 74.62, 290.2, 307.92, 52.24, 302.12, 169.35, 213.56, 277.29, 170.07, 212.07, 106.7, 269.03, 37.02, 117.51, 285.12, 63.61, 255.86, 241.07, 41.56, 135.28, 297.85, 23.75, 201.27, 353.43, 37.54, 456.72, 291.47, 78.57, 382.13, 353.23, 38.65, 477.69, 276.82, 44.64, 444.09, 292.82, 36.98, 316.91, 239.37, 40.09
320.79, 196.56, 297.15, 259.53, 189.97, 296.61, 290.37, 329.77, 219.86, 283.91, 268.35, 193.91, 237.43, 243.43, 231.17, 342.99, 239.03, 230.82, 285.66, 292.85, 174.83, 286.73, 276.47, 125.8, 286.11, 287.47, 114.01, 289.62, 297.03, 99.62, 293.89, 305.13, 81.81, 290.63, 319.2, 59.72, 307.85, 161.53, 216.85, 283.89, 162.03, 215.58, 105.56, 276.23, 27.15, 115.2, 292.88, 57.52, 257.74, 236.5, 47.31, 134.23, 302.09, 15.82, 188.66, 353.16, 32.37, 457.32, 291.44, 80.53, 391.82, 353.85, 40.31, 484.96, 279.35, 52.45, 444.39, 294.58, 41.88, 323.17, 234.14, 50.65
319.65, 196.18, 298.8, 260.09, 189.97, 299.28, 289.27, 332.53, 228.73, 284.11, 270, 197.52, 236.7, 244.88, 226.51, 340.74, 243.37, 225.44, 287.42, 295.11, 175.6, 286.98, 274.49, 126.17, 287.87, 284.91, 112.64, 289.96, 291.51, 96.61, 293, 297.03, 78.67, 290.83, 307.43, 56.97, 305.5, 169.02, 216.08, 280.64, 169.02, 214.27, 106.32, 270.5, 35.62, 118.61, 284.56, 63.26, 257.77, 239.17, 45.51, 134.54, 296.71, 23.95, 194.55, 351.07, 39.25, 461.73, 294.11, 73.54, 390.51, 352.12, 39.67, 481.78, 279.05, 39.58, 445.36, 294.11, 34.42, 319.78, 238.99, 44.43
318.45, 195.03, 300.84, 261.38, 189.58, 300.94, 288.08, 335.93, 237.73, 284.14, 270.11, 200.27, 235.61, 246.62, 224.87, 339.97, 246.25, 222.32, 288.38, 296.73, 176.46, 287.27, 273.31, 124.76, 289.2, 283.48, 109.92, 290.34, 287.23, 92.39, 292.88, 291.75, 73.55, 291.54, 299.33, 52.11, 303.63, 172.94, 213.62, 277.76, 172.92, 212.01, 106.57, 265.26, 43, 120.47, 279.15, 69.58, 257.51, 238.65, 43.86, 135.73, 293.74, 30.9, 203.81, 349.99, 44.35, 464.84, 293.32, 71.9, 388.77, 349.95, 39.01, 480.22, 276.17, 35.22, 448.32, 291.67, 31.32, 317.83, 238.76, 38.52
319.83, 195.07, 298.96, 258.86, 190.84, 301.88, 293.08, 333.61, 226.35, 283.92, 270.83, 196.71, 239.93, 238.36, 218.39, 337.07, 244.21, 223.4, 286.42, 293.86, 173.51, 286.77, 275.86, 130.82, 287.86, 286.34, 115.9, 289.62, 292.42, 99.94, 291.47, 297.22, 83.25, 289.41, 310.35, 61.12, 302.45, 172.97, 215.46, 278.8, 173.31, 212.29, 105.99, 270.48, 32.41, 116.36, 285.13, 59.09, 255.8, 247.23, 42.53, 131.1, 293.75, 19.27, 185.92, 349.88, 37.97, 452.92, 299.41, 78.76, 385.78, 359.52, 39.55, 475.87, 285.14, 45.2, 436.67, 299.22, 38.33, 316.74, 248.62, 44.51
